code	parent	level	unit	name
01261	035	3	xã	Tiên Yên
01264	035	3	xã	Vĩ Thượng
04		1	tỉnh	Cao Bằng
040	04	2	thành phố	Cao Bằng
01267	040	3	phường	Sông Hiến
01270	040	3	phường	Sông Bằng
01273	040	3	phường	Hợp Giang
01276	040	3	phường	Tân Giang
01279	040	3	phường	Ngọc Xuân
01282	040	3	phường	Đề Thám
01285	040	3	phường	Hoà Chung
01288	040	3	phường	Duyệt Trung
01693	040	3	xã	Vĩnh Quang
01705	040	3	xã	Hưng Đạo
01720	040	3	xã	Chu Trinh
042	04	2	huyện	Bảo Lâm
01290	042	3	thị trấn	Pác Miầu
01291	042	3	xã	Đức Hạnh
01294	042	3	xã	Lý Bôn
01296	042	3	xã	Nam Cao
01297	042	3	xã	Nam Quang
01300	042	3	xã	Vĩnh Quang
01303	042	3	xã	Quảng Lâm
01304	042	3	xã	Thạch Lâm
01309	042	3	xã	Vĩnh Phong
01312	042	3	xã	Mông Ân
01315	042	3	xã	Thái Học
01316	042	3	xã	Thái Sơn
01318	042	3	xã	Yên Thổ
043	04	2	huyện	Bảo Lạc
01321	043	3	thị trấn	Bảo Lạc
01324	043	3	xã	Cốc Pàng
01327	043	3	xã	Thượng Hà
01330	043	3	xã	Cô Ba
01333	043	3	xã	Bảo Toàn
01336	043	3	xã	Khánh Xuân
01339	043	3	xã	Xuân Trường
01342	043	3	xã	Hồng Trị
01343	043	3	xã	Kim Cúc
01345	043	3	xã	Phan Thanh
01348	043	3	xã	Hồng An
01351	043	3	xã	Hưng Đạo
01352	043	3	xã	Hưng Thịnh
01354	043	3	xã	Huy Giáp
01357	043	3	xã	Đình Phùng
01359	043	3	xã	Sơn Lập
01360	043	3	xã	Sơn Lộ
045	04	2	huyện	Hà Quảng
01363	045	3	thị trấn	Thông Nông
01366	045	3	xã	Cần Yên
01367	045	3	xã	Cần Nông
01372	045	3	xã	Lương Thông
01375	045	3	xã	Đa Thông
01378	045	3	xã	Ngọc Động
01381	045	3	xã	Yên Sơn
01384	045	3	xã	Lương Can
01387	045	3	xã	Thanh Long
01392	045	3	thị trấn	Xuân Hòa
01393	045	3	xã	Lũng Nặm
01399	045	3	xã	Trường Hà
01402	045	3	xã	Cải Viên
01411	045	3	xã	Nội Thôn
01414	045	3	xã	Tổng Cọt
01417	045	3	xã	Sóc Hà
01420	045	3	xã	Thượng Thôn
01429	045	3	xã	Hồng Sỹ
01432	045	3	xã	Quý Quân
01435	045	3	xã	Mã Ba
01438	045	3	xã	Ngọc Đào
047	04	2	huyện	Trùng Khánh
01447	047	3	thị trấn	Trà Lĩnh
01453	047	3	xã	Tri Phương
01456	047	3	xã	Quang Hán
01462	047	3	xã	Xuân Nội
01465	047	3	xã	Quang Trung
01468	047	3	xã	Quang Vinh
01471	047	3	xã	Cao Chương
01477	047	3	thị trấn	Trùng Khánh
01480	047	3	xã	Ngọc Khê
01481	047	3	xã	Ngọc Côn
01483	047	3	xã	Phong Nậm
01489	047	3	xã	Đình Phong
01495	047	3	xã	Đàm Thuỷ
01498	047	3	xã	Khâm Thành
01501	047	3	xã	Chí Viễn
01504	047	3	xã	Lăng Hiếu
01507	047	3	xã	Phong Châu
01516	047	3	xã	Trung Phúc
01519	047	3	xã	Cao Thăng
01522	047	3	xã	Đức Hồng
01525	047	3	xã	Đoài Dương
048	04	2	huyện	Hạ Lang
01534	048	3	xã	Minh Long
01537	048	3	xã	Lý Quốc
01540	048	3	xã	Thắng Lợi
01543	048	3	xã	Đồng Loan
01546	048	3	xã	Đức Quang
01549	048	3	xã	Kim Loan
01552	048	3	xã	Quang Long
01555	048	3	xã	An Lạc
01558	048	3	thị trấn	Thanh Nhật
01561	048	3	xã	Vinh Quý
01564	048	3	xã	Thống Nhất
01567	048	3	xã	Cô Ngân
01573	048	3	xã	Thị Hoa
049	04	2	huyện	Quảng Hòa
01474	049	3	xã	Quốc Toản
01576	049	3	thị trấn	Quảng Uyên
01579	049	3	xã	Phi Hải
01582	049	3	xã	Quảng Hưng
01594	049	3	xã	Độc Lập
01597	049	3	xã	Cai Bộ
01603	049	3	xã	Phúc Sen
01606	049	3	xã	Chí Thảo
01609	049	3	xã	Tự Do
01615	049	3	xã	Hồng Quang
01618	049	3	xã	Ngọc Động
01624	049	3	xã	Hạnh Phúc
01627	049	3	thị trấn	Tà Lùng
01630	049	3	xã	Bế Văn Đàn
01636	049	3	xã	Cách Linh
01639	049	3	xã	Đại Sơn
01645	049	3	xã	Tiên Thành
01648	049	3	thị trấn	Hoà Thuận
01651	049	3	xã	Mỹ Hưng
051	04	2	huyện	Hoà An
01654	051	3	thị trấn	Nước Hai
01657	051	3	xã	Dân Chủ
01660	051	3	xã	Nam Tuấn
01666	051	3	xã	Đại Tiến
01669	051	3	xã	Đức Long
01672	051	3	xã	Ngũ Lão
01675	051	3	xã	Trương Lương
01687	051	3	xã	Hồng Việt
01696	051	3	xã	Hoàng Tung
01699	051	3	xã	Nguyễn Huệ
01702	051	3	xã	Quang Trung
01708	051	3	xã	Bạch Đằng
01711	051	3	xã	Bình Dương
01714	051	3	xã	Lê Chung
01723	051	3	xã	Hồng Nam
052	04	2	huyện	Nguyên Bình
01726	052	3	thị trấn	Nguyên Bình
01729	052	3	thị trấn	Tĩnh Túc
01732	052	3	xã	Yên Lạc
01735	052	3	xã	Triệu Nguyên
01738	052	3	xã	Ca Thành
01744	052	3	xã	Vũ Nông
01747	052	3	xã	Minh Tâm
01750	052	3	xã	Thể Dục
01756	052	3	xã	Mai Long
01762	052	3	xã	Vũ Minh
01765	052	3	xã	Hoa Thám
01768	052	3	xã	Phan Thanh
01771	052	3	xã	Quang Thành
01774	052	3	xã	Tam Kim
01777	052	3	xã	Thành Công
01780	052	3	xã	Thịnh Vượng
01783	052	3	xã	Hưng Đạo
053	04	2	huyện	Thạch An
01786	053	3	thị trấn	Đông Khê
01789	053	3	xã	Canh Tân
01792	053	3	xã	Kim Đồng
01795	053	3	xã	Minh Khai
01801	053	3	xã	Đức Thông
01804	053	3	xã	Thái Cường
01807	053	3	xã	Vân Trình
01810	053	3	xã	Thụy Hùng
01813	053	3	xã	Quang Trọng
01816	053	3	xã	Trọng Con
01819	053	3	xã	Lê Lai
01822	053	3	xã	Đức Long
01828	053	3	xã	Lê Lợi
01831	053	3	xã	Đức Xuân
06		1	tỉnh	Bắc Kạn
058	06	2	thành phố	Bắc Kạn
01834	058	3	phường	Nguyễn Thị Minh Khai
01837	058	3	phường	Sông Cầu
01840	058	3	phường	Đức Xuân
01843	058	3	phường	Phùng Chí Kiên
01846	058	3	phường	Huyền Tụng
01849	058	3	xã	Dương Quang
01852	058	3	xã	Nông Thượng
01855	058	3	phường	Xuất Hóa
060	06	2	huyện	Pác Nặm
01858	060	3	xã	Bằng Thành
01861	060	3	xã	Nhạn Môn
01864	060	3	xã	Bộc Bố
01867	060	3	xã	Công Bằng
01870	060	3	xã	Giáo Hiệu
01873	060	3	xã	Xuân La
01876	060	3	xã	An Thắng
01879	060	3	xã	Cổ Linh
01882	060	3	xã	Nghiên Loan
01885	060	3	xã	Cao Tân
061	06	2	huyện	Ba Bể
01888	061	3	thị trấn	Chợ Rã
01891	061	3	xã	Bành Trạch
01894	061	3	xã	Phúc Lộc
01897	061	3	xã	Hà Hiệu
01900	061	3	xã	Cao Thượng
01906	061	3	xã	Khang Ninh
01909	061	3	xã	Nam Mẫu
01912	061	3	xã	Thượng Giáo
01915	061	3	xã	Địa Linh
01918	061	3	xã	Yến Dương
01921	061	3	xã	Chu Hương
01924	061	3	xã	Quảng Khê
01927	061	3	xã	Mỹ Phương
01930	061	3	xã	Hoàng Trĩ
01933	061	3	xã	Đồng Phúc
062	06	2	huyện	Ngân Sơn
01936	062	3	thị trấn	Nà Phặc
01939	062	3	xã	Thượng Ân
01942	062	3	xã	Bằng Vân
01945	062	3	xã	Cốc Đán
01948	062	3	xã	Trung Hoà
01951	062	3	xã	Đức Vân
01954	062	3	thị trấn	Vân Tùng
01957	062	3	xã	Thượng Quan
01960	062	3	xã	Hiệp Lực
01963	062	3	xã	Thuần Mang
063	06	2	huyện	Bạch Thông
01969	063	3	thị trấn	Phủ Thông
01975	063	3	xã	Vi Hương
01978	063	3	xã	Sĩ Bình
01981	063	3	xã	Vũ Muộn
01984	063	3	xã	Đôn Phong
01990	063	3	xã	Lục Bình
01993	063	3	xã	Tân Tú
01999	063	3	xã	Nguyên Phúc
02002	063	3	xã	Cao Sơn
02005	063	3	xã	Quân Hà
02008	063	3	xã	Cẩm Giàng
02011	063	3	xã	Mỹ Thanh
02014	063	3	xã	Dương Phong
02017	063	3	xã	Quang Thuận
064	06	2	huyện	Chợ Đồn
02020	064	3	thị trấn	Bằng Lũng
02023	064	3	xã	Xuân Lạc
02026	064	3	xã	Nam Cường
02029	064	3	xã	Đồng Lạc
02032	064	3	xã	Tân Lập
02035	064	3	xã	Bản Thi
02038	064	3	xã	Quảng Bạch
02041	064	3	xã	Bằng Phúc
02044	064	3	xã	Yên Thịnh
02047	064	3	xã	Yên Thượng
02050	064	3	xã	Phương Viên
02053	064	3	xã	Ngọc Phái
02059	064	3	xã	Đồng Thắng
02062	064	3	xã	Lương Bằng
02065	064	3	xã	Bằng Lãng
02068	064	3	xã	Đại Sảo
02071	064	3	xã	Nghĩa Tá
02077	064	3	xã	Yên Mỹ
02080	064	3	xã	Bình Trung
02083	064	3	xã	Yên Phong
065	06	2	huyện	Chợ Mới
02086	065	3	thị trấn	Đồng Tâm
02089	065	3	xã	Tân Sơn
02092	065	3	xã	Thanh Vận
02095	065	3	xã	Mai Lạp
02098	065	3	xã	Hoà Mục
02101	065	3	xã	Thanh Mai
02104	065	3	xã	Cao Kỳ
02107	065	3	xã	Nông Hạ
02110	065	3	xã	Yên Cư
02113	065	3	xã	Thanh Thịnh
02116	065	3	xã	Yên Hân
02122	065	3	xã	Như Cố
02125	065	3	xã	Bình Văn
02131	065	3	xã	Quảng Chu
066	06	2	huyện	Na Rì
02137	066	3	xã	Văn Vũ
02140	066	3	xã	Văn Lang
02143	066	3	xã	Lương Thượng
02146	066	3	xã	Kim Hỷ
02152	066	3	xã	Cường Lợi
02155	066	3	thị trấn	Yến Lạc
02158	066	3	xã	Kim Lư
02161	066	3	xã	Sơn Thành
02170	066	3	xã	Văn Minh
02173	066	3	xã	Côn Minh
02176	066	3	xã	Cư Lễ
02179	066	3	xã	Trần Phú
02185	066	3	xã	Quang Phong
02188	066	3	xã	Dương Sơn
02191	066	3	xã	Xuân Dương
02194	066	3	xã	Đổng Xá
02197	066	3	xã	Liêm Thuỷ
08		1	tỉnh	Tuyên Quang
070	08	2	thành phố	Tuyên Quang
02200	070	3	phường	Phan Thiết
02203	070	3	phường	Minh Xuân
02206	070	3	phường	Tân Quang
02209	070	3	xã	Tràng Đà
02212	070	3	phường	Nông Tiến
02215	070	3	phường	Ỷ La
02216	070	3	phường	Tân Hà
02218	070	3	phường	Hưng Thành
02497	070	3	xã	Kim Phú
02503	070	3	xã	An Khang
02509	070	3	phường	Mỹ Lâm
02512	070	3	phường	An Tường
02515	070	3	xã	Lưỡng Vượng
02521	070	3	xã	Thái Long
02524	070	3	phường	Đội Cấn
071	08	2	huyện	Lâm Bình
02233	071	3	xã	Phúc Yên
02242	071	3	xã	Xuân Lập
02251	071	3	xã	Khuôn Hà
02266	071	3	thị trấn	Lăng Can
02269	071	3	xã	Thượng Lâm
02290	071	3	xã	Bình An
02293	071	3	xã	Hồng Quang
02296	071	3	xã	Thổ Bình
02299	071	3	xã	Phúc Sơn
02302	071	3	xã	Minh Quang
072	08	2	huyện	Na Hang
02221	072	3	thị trấn	Na Hang
02227	072	3	xã	Sinh Long
02230	072	3	xã	Thượng Giáp
02239	072	3	xã	Thượng Nông
02245	072	3	xã	Côn Lôn
02248	072	3	xã	Yên Hoa
02254	072	3	xã	Hồng Thái
02260	072	3	xã	Đà Vị
02263	072	3	xã	Khau Tinh
02275	072	3	xã	Sơn Phú
02281	072	3	xã	Năng Khả
02284	072	3	xã	Thanh Tương
073	08	2	huyện	Chiêm Hóa
02287	073	3	thị trấn	Vĩnh Lộc
02305	073	3	xã	Trung Hà
02308	073	3	xã	Tân Mỹ
02311	073	3	xã	Hà Lang
02314	073	3	xã	Hùng Mỹ
02317	073	3	xã	Yên Lập
02320	073	3	xã	Tân An
02323	073	3	xã	Bình Phú
02326	073	3	xã	Xuân Quang
02329	073	3	xã	Ngọc Hội
02332	073	3	xã	Phú Bình
02335	073	3	xã	Hòa Phú
02338	073	3	xã	Phúc Thịnh
02341	073	3	xã	Kiên Đài
02344	073	3	xã	Tân Thịnh
02347	073	3	xã	Trung Hòa
02350	073	3	xã	Kim Bình
02353	073	3	xã	Hòa An
02356	073	3	xã	Vinh Quang
02359	073	3	xã	Tri Phú
02362	073	3	xã	Nhân Lý
02365	073	3	xã	Yên Nguyên
02368	073	3	xã	Linh Phú
02371	073	3	xã	Bình Nhân
074	08	2	huyện	Hàm Yên
02374	074	3	thị trấn	Tân Yên
02377	074	3	xã	Yên Thuận
02380	074	3	xã	Bạch Xa
02383	074	3	xã	Minh Khương
02386	074	3	xã	Yên Lâm
02389	074	3	xã	Minh Dân
02392	074	3	xã	Phù Lưu
02395	074	3	xã	Minh Hương
02398	074	3	xã	Yên Phú
02401	074	3	xã	Tân Thành
02404	074	3	xã	Bình Xa
02407	074	3	xã	Thái Sơn
02410	074	3	xã	Nhân Mục
02413	074	3	xã	Thành Long
02416	074	3	xã	Bằng Cốc
02419	074	3	xã	Thái Hòa
02422	074	3	xã	Đức Ninh
02425	074	3	xã	Hùng Đức
075	08	2	huyện	Yên Sơn
02431	075	3	xã	Quí Quân
02434	075	3	xã	Lực Hành
02437	075	3	xã	Kiến Thiết
02440	075	3	xã	Trung Minh
02443	075	3	xã	Chiêu Yên
02446	075	3	xã	Trung Trực
02449	075	3	xã	Xuân Vân
02452	075	3	xã	Phúc Ninh
02455	075	3	xã	Hùng Lợi
02458	075	3	xã	Trung Sơn
02461	075	3	xã	Tân Tiến
02464	075	3	xã	Tứ Quận
02467	075	3	xã	Đạo Viện
02470	075	3	xã	Tân Long
02473	075	3	thị trấn	Yên Sơn
02476	075	3	xã	Kim Quan
02479	075	3	xã	Lang Quán
02482	075	3	xã	Phú Thịnh
02485	075	3	xã	Công Đa
02488	075	3	xã	Trung Môn
02491	075	3	xã	Chân Sơn
02494	075	3	xã	Thái Bình
02500	075	3	xã	Tiến Bộ
02506	075	3	xã	Mỹ Bằng
02518	075	3	xã	Hoàng Khai
02527	075	3	xã	Nhữ Hán
02530	075	3	xã	Nhữ Khê
02533	075	3	xã	Đội Bình
076	08	2	huyện	Sơn Dương
02536	076	3	thị trấn	Sơn Dương
02539	076	3	xã	Trung Yên
02542	076	3	xã	Minh Thanh
02545	076	3	xã	Tân Trào
02548	076	3	xã	Vĩnh Lợi
02551	076	3	xã	Thượng Ấm
02554	076	3	xã	Bình Yên
02557	076	3	xã	Lương Thiện
02560	076	3	xã	Tú Thịnh
02563	076	3	xã	Cấp Tiến
02566	076	3	xã	Hợp Thành
02569	076	3	xã	Phúc Ứng
02572	076	3	xã	Đông Thọ
02575	076	3	xã	Kháng Nhật
02578	076	3	xã	Hợp Hòa
02584	076	3	xã	Quyết Thắng
02587	076	3	xã	Đồng Quý
02590	076	3	xã	Tân Thanh
02596	076	3	xã	Văn Phú
02599	076	3	xã	Chi Thiết
02602	076	3	xã	Đông Lợi
02605	076	3	xã	Thiện Kế
02608	076	3	xã	Hồng Sơn
02611	076	3	xã	Phú Lương
02614	076	3	xã	Ninh Lai
02617	076	3	xã	Đại Phú
02620	076	3	xã	Sơn Nam
02623	076	3	xã	Hào Phú
02626	076	3	xã	Tam Đa
02632	076	3	xã	Trường Sinh
10		1	tỉnh	Lào Cai
080	10	2	thành phố	Lào Cai
02635	080	3	phường	Duyên Hải
02641	080	3	phường	Lào Cai
02644	080	3	phường	Cốc Lếu
02647	080	3	phường	Kim Tân
02650	080	3	phường	Bắc Lệnh
02653	080	3	phường	Pom Hán
02656	080	3	phường	Xuân Tăng
02658	080	3	phường	Bình Minh
02659	080	3	xã	Thống Nhất
02662	080	3	xã	Đồng Tuyển
02665	080	3	xã	Vạn Hoà
02668	080	3	phường	Bắc Cường
02671	080	3	phường	Nam Cường
02674	080	3	xã	Cam Đường
02677	080	3	xã	Tả Phời
02680	080	3	xã	Hợp Thành
02746	080	3	xã	Cốc San
082	10	2	huyện	Bát Xát
02683	082	3	thị trấn	Bát Xát
02686	082	3	xã	A Mú Sung
02689	082	3	xã	Nậm Chạc
02692	082	3	xã	A Lù
02695	082	3	xã	Trịnh Tường
02701	082	3	xã	Y Tý
02704	082	3	xã	Cốc Mỳ
02707	082	3	xã	Dền Sáng
02710	082	3	xã	Bản Vược
02713	082	3	xã	Sàng Ma Sáo
02716	082	3	xã	Bản Qua
02719	082	3	xã	Mường Vi
02722	082	3	xã	Dền Thàng
02725	082	3	xã	Bản Xèo
02728	082	3	xã	Mường Hum
02731	082	3	xã	Trung Lèng Hồ
02734	082	3	xã	Quang Kim
02737	082	3	xã	Pa Cheo
02740	082	3	xã	Nậm Pung
02743	082	3	xã	Phìn Ngan
02749	082	3	xã	Tòng Sành
083	10	2	huyện	Mường Khương
02752	083	3	xã	Pha Long
02755	083	3	xã	Tả Ngải Chồ
02758	083	3	xã	Tung Chung Phố
02761	083	3	thị trấn	Mường Khương
02764	083	3	xã	Dìn Chin
02767	083	3	xã	Tả Gia Khâu
02770	083	3	xã	Nậm Chảy
02773	083	3	xã	Nấm Lư
02776	083	3	xã	Lùng Khấu Nhin
02779	083	3	xã	Thanh Bình
02782	083	3	xã	Cao Sơn
02785	083	3	xã	Lùng Vai
02788	083	3	xã	Bản Lầu
02791	083	3	xã	La Pan Tẩn
02794	083	3	xã	Tả Thàng
02797	083	3	xã	Bản Sen
084	10	2	huyện	Si Ma Cai
02800	084	3	xã	Nàn Sán
02803	084	3	xã	Thào Chư Phìn
02806	084	3	xã	Bản Mế
02809	084	3	thị trấn	Si Ma Cai
02812	084	3	xã	Sán Chải
02818	084	3	xã	Lùng Thẩn
02821	084	3	xã	Cán Cấu
02824	084	3	xã	Sín Chéng
02827	084	3	xã	Quan Hồ Thẩn
02836	084	3	xã	Nàn Xín
085	10	2	huyện	Bắc Hà
02839	085	3	thị trấn	Bắc Hà
02842	085	3	xã	Lùng Cải
02848	085	3	xã	Lùng Phình
02851	085	3	xã	Tả Van Chư
02854	085	3	xã	Tả Củ Tỷ
02857	085	3	xã	Thải Giàng Phố
02863	085	3	xã	Hoàng Thu Phố
02866	085	3	xã	Bản Phố
02869	085	3	xã	Bản Liền
02875	085	3	xã	Na Hối
02878	085	3	xã	Cốc Ly
02881	085	3	xã	Nậm Mòn
02884	085	3	xã	Nậm Đét
02887	085	3	xã	Nậm Khánh
02890	085	3	xã	Bảo Nhai
02893	085	3	xã	Nậm Lúc
02896	085	3	xã	Cốc Lầu
02899	085	3	xã	Bản Cái
086	10	2	huyện	Bảo Thắng
02902	086	3	thị trấn	N.T Phong Hải
02905	086	3	thị trấn	Phố Lu
02908	086	3	thị trấn	Tằng Loỏng
02911	086	3	xã	Bản Phiệt
02914	086	3	xã	Bản Cầm
02917	086	3	xã	Thái Niên
02920	086	3	xã	Phong Niên
02923	086	3	xã	Gia Phú
02926	086	3	xã	Xuân Quang
02929	086	3	xã	Sơn Hải
02932	086	3	xã	Xuân Giao
02935	086	3	xã	Trì Quang
02938	086	3	xã	Sơn Hà
02944	086	3	xã	Phú Nhuận
087	10	2	huyện	Bảo Yên
02947	087	3	thị trấn	Phố Ràng
02950	087	3	xã	Tân Tiến
02953	087	3	xã	Nghĩa Đô
02956	087	3	xã	Vĩnh Yên
02959	087	3	xã	Điện Quan
02962	087	3	xã	Xuân Hoà
02965	087	3	xã	Tân Dương
02968	087	3	xã	Thượng Hà
02971	087	3	xã	Kim Sơn
02974	087	3	xã	Cam Cọn
02977	087	3	xã	Minh Tân
02980	087	3	xã	Xuân Thượng
02983	087	3	xã	Việt Tiến
02986	087	3	xã	Yên Sơn
02989	087	3	xã	Bảo Hà
02992	087	3	xã	Lương Sơn
02998	087	3	xã	Phúc Khánh
088	10	2	thị xã	Sa Pa
03001	088	3	phường	Sa Pa
03002	088	3	phường	Sa Pả
03003	088	3	phường	Ô Quý Hồ
03004	088	3	xã	Ngũ Chỉ Sơn
03006	088	3	phường	Phan Si Păng
03010	088	3	xã	Trung Chải
03013	088	3	xã	Tả Phìn
03016	088	3	phường	Hàm Rồng
03019	088	3	xã	Hoàng Liên
03022	088	3	xã	Thanh Bình
03028	088	3	phường	Cầu Mây
03037	088	3	xã	Mường Hoa
03040	088	3	xã	Tả Van
03043	088	3	xã	Mường Bo
03046	088	3	xã	Bản Hồ
03052	088	3	xã	Liên Minh
089	10	2	huyện	Văn Bàn
03055	089	3	thị trấn	Khánh Yên
03061	089	3	xã	Võ Lao
03064	089	3	xã	Sơn Thuỷ
03067	089	3	xã	Nậm Mả
03070	089	3	xã	Tân Thượng
03073	089	3	xã	Nậm Rạng
03076	089	3	xã	Nậm Chầy
03079	089	3	xã	Tân An
03082	089	3	xã	Khánh Yên Thượng
03085	089	3	xã	Nậm Xé
03088	089	3	xã	Dần Thàng
03091	089	3	xã	Chiềng Ken
03094	089	3	xã	Làng Giàng
03097	089	3	xã	Hoà Mạc
03100	089	3	xã	Khánh Yên Trung
03103	089	3	xã	Khánh Yên Hạ
03106	089	3	xã	Dương Quỳ
03109	089	3	xã	Nậm Tha
03112	089	3	xã	Minh Lương
03115	089	3	xã	Thẩm Dương
03118	089	3	xã	Liêm Phú
03121	089	3	xã	Nậm Xây
11		1	tỉnh	Điện Biên
094	11	2	thành phố	Điện Biên Phủ
03124	094	3	phường	Noong Bua
03127	094	3	phường	Him Lam
03130	094	3	phường	Thanh Bình
03133	094	3	phường	Tân Thanh
03136	094	3	phường	Mường Thanh
03139	094	3	phường	Nam Thanh
03142	094	3	phường	Thanh Trường
03145	094	3	xã	Thanh Minh
03316	094	3	xã	Nà Tấu
03317	094	3	xã	Nà Nhạn
03325	094	3	xã	Mường Phăng
03326	094	3	xã	Pá Khoang
095	11	2	thị xã	Mường Lay
03148	095	3	phường	Sông Đà
03151	095	3	phường	Na Lay
03184	095	3	xã	Lay Nưa
096	11	2	huyện	Mường Nhé
03154	096	3	xã	Sín Thầu
03155	096	3	xã	Sen Thượng
03157	096	3	xã	Chung Chải
03158	096	3	xã	Leng Su Sìn
03159	096	3	xã	Pá Mỳ
03160	096	3	xã	Mường Nhé
03161	096	3	xã	Nậm Vì
03162	096	3	xã	Nậm Kè
03163	096	3	xã	Mường Toong
03164	096	3	xã	Quảng Lâm
03177	096	3	xã	Huổi Lếnh
097	11	2	huyện	Mường Chà
03172	097	3	thị trấn	Mường Chà
03178	097	3	xã	Xá Tổng
03181	097	3	xã	Mường Tùng
03190	097	3	xã	Hừa Ngài
03191	097	3	xã	Huổi Mí
03193	097	3	xã	Pa Ham
03194	097	3	xã	Nậm Nèn
03196	097	3	xã	Huổi Lèng
03197	097	3	xã	Sa Lông
03200	097	3	xã	Ma Thì Hồ
03201	097	3	xã	Na Sang
03202	097	3	xã	Mường Mươn
098	11	2	huyện	Tủa Chùa
03217	098	3	thị trấn	Tủa Chùa
03220	098	3	xã	Huổi Só
03223	098	3	xã	Xín Chải
03226	098	3	xã	Tả Sìn Thàng
03229	098	3	xã	Lao Xả Phình
03232	098	3	xã	Tả Phìn
03235	098	3	xã	Tủa Thàng
03238	098	3	xã	Trung Thu
03241	098	3	xã	Sính Phình
03244	098	3	xã	Sáng Nhè
03247	098	3	xã	Mường Đun
03250	098	3	xã	Mường Báng
099	11	2	huyện	Tuần Giáo
03253	099	3	thị trấn	Tuần Giáo
03259	099	3	xã	Phình Sáng
03260	099	3	xã	Rạng Đông
03262	099	3	xã	Mùn Chung
03263	099	3	xã	Nà Tòng
03265	099	3	xã	Ta Ma
03268	099	3	xã	Mường Mùn
03269	099	3	xã	Pú Xi
03271	099	3	xã	Pú Nhung
03274	099	3	xã	Quài Nưa
03277	099	3	xã	Mường Thín
03280	099	3	xã	Tỏa Tình
03283	099	3	xã	Nà Sáy
03284	099	3	xã	Mường Khong
03289	099	3	xã	Quài Cang
03295	099	3	xã	Quài Tở
03298	099	3	xã	Chiềng Sinh
03299	099	3	xã	Chiềng Đông
03304	099	3	xã	Tênh Phông
100	11	2	huyện	Điện Biên
03319	100	3	xã	Mường Pồn
03322	100	3	xã	Thanh Nưa
03323	100	3	xã	Hua Thanh
03328	100	3	xã	Thanh Luông
03331	100	3	xã	Thanh Hưng
03334	100	3	xã	Thanh Xương
03337	100	3	xã	Thanh Chăn
03340	100	3	xã	Pa Thơm
03343	100	3	xã	Thanh An
03346	100	3	xã	Thanh Yên
03349	100	3	xã	Noong Luống
03352	100	3	xã	Noọng Hẹt
03355	100	3	xã	Sam Mứn
03356	100	3	xã	Pom Lót
03358	100	3	xã	Núa Ngam
03359	100	3	xã	Hẹ Muông
03361	100	3	xã	Na Ư
03364	100	3	xã	Mường Nhà
03365	100	3	xã	Na Tông
03367	100	3	xã	Mường Lói
03368	100	3	xã	Phu Luông
101	11	2	huyện	Điện Biên Đông
03203	101	3	thị trấn	Điện Biên Đông
03205	101	3	xã	Na Son
03208	101	3	xã	Phì Nhừ
03211	101	3	xã	Chiềng Sơ
03214	101	3	xã	Mường Luân
03370	101	3	xã	Pú Nhi
03371	101	3	xã	Nong U
03373	101	3	xã	Xa Dung
03376	101	3	xã	Keo Lôm
03379	101	3	xã	Luân Giới
03382	101	3	xã	Phình Giàng
03383	101	3	xã	Pú Hồng
03384	101	3	xã	Tìa Dình
03385	101	3	xã	Háng Lìa
102	11	2	huyện	Mường Ảng
03256	102	3	thị trấn	Mường Ảng
03286	102	3	xã	Mường Đăng
03287	102	3	xã	Ngối Cáy
03292	102	3	xã	Ẳng Tở
03301	102	3	xã	Búng Lao
03302	102	3	xã	Xuân Lao
03307	102	3	xã	Ẳng Nưa
03310	102	3	xã	Ẳng Cang
03312	102	3	xã	Nặm Lịch
03313	102	3	xã	Mường Lạn
103	11	2	huyện	Nậm Pồ
03156	103	3	xã	Nậm Tin
03165	103	3	xã	Pa Tần
03166	103	3	xã	Chà Cang
03167	103	3	xã	Na Cô Sa
03168	103	3	xã	Nà Khoa
03169	103	3	xã	Nà Hỳ
03170	103	3	xã	Nà Bủng
03171	103	3	xã	Nậm Nhừ
03173	103	3	xã	Nậm Chua
03174	103	3	xã	Nậm Khăn
03175	103	3	xã	Chà Tở
03176	103	3	xã	Vàng Đán
03187	103	3	xã	Chà Nưa
03198	103	3	xã	Phìn Hồ
03199	103	3	xã	Si Pa Phìn
12		1	tỉnh	Lai Châu
105	12	2	thành phố	Lai Châu
03386	105	3	phường	Quyết Thắng
03387	105	3	phường	Tân Phong
03388	105	3	phường	Quyết Tiến
03389	105	3	phường	Đoàn Kết
03403	105	3	xã	Sùng Phài
03408	105	3	phường	Đông Phong
03409	105	3	xã	San Thàng
106	12	2	huyện	Tam Đường
03390	106	3	thị trấn	Tam Đường
03394	106	3	xã	Thèn Sin
03400	106	3	xã	Tả Lèng
03405	106	3	xã	Giang Ma
03406	106	3	xã	Hồ Thầu
03412	106	3	xã	Bình Lư
03413	106	3	xã	Sơn Bình
03415	106	3	xã	Nùng Nàng
03418	106	3	xã	Bản Giang
03421	106	3	xã	Bản Hon
03424	106	3	xã	Bản Bo
03427	106	3	xã	Nà Tăm
03430	106	3	xã	Khun Há
107	12	2	huyện	Mường Tè
03433	107	3	thị trấn	Mường Tè
03436	107	3	xã	Thu Lũm
03439	107	3	xã	Ka Lăng
03440	107	3	xã	Tá Bạ
03442	107	3	xã	Pa ủ
